VendorID,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,2,2.26,1,N,143,162,1,9,0,0.5,2,0,0.3,14.3,2.5
2,2,0.86,1,N,229,141,1,5.5,0,0.5,1.76,0,0.3,10.56,2.5
2,3,2.02,1,N,262,238,1,9.5,0,0.5,1,0,0.3,13.8,2.5
2,6,1.05,1,N,263,236,2,6,0,0.5,0,0,0.3,9.3,2.5
2,2,18.85,1,N,108,170,1,95.5,0,0.5,20.98,6.12,0.3,125.9,2.5
2,1,0.72,1,N,137,107,1,5,0,0.5,1.66,0,0.3,9.96,2.5
2,1,1.58,1,N,141,239,2,7.5,0,0.5,0,0,0.3,10.8,2.5
2,1,0.69,1,N,143,239,2,5,0,0.5,0,0,0.3,8.3,2.5
2,1,1.09,1,N,142,239,1,6,0,0.5,2.32,0,0.3,11.62,2.5
2,1,0.99,1,N,68,48,2,5,0,0.5,0,0,0.3,8.3,2.5
1,1,0,1,N,188,72,1,14.2,0,0.5,0,0,0.3,15,0
2,2,0.96,1,N,137,162,2,5.5,0,0.5,0,0,0.3,8.8,2.5
2,1,3.06,1,N,90,141,2,11.5,0,0.5,0,0,0.3,14.8,2.5
2,1,2.05,1,N,164,164,1,12,0,0.5,3.06,0,0.3,18.36,2.5
2,1,1.79,1,N,140,43,1,9.5,0,0.5,2.56,0,0.3,15.36,2.5
2,1,1.62,1,N,79,232,2,8,0,0.5,0,0,0.3,11.3,2.5
2,1,1.71,1,N,186,112,2,9,0.8,0.5,0,0,0,12.8,2.5
2,1,1.75,1,N,142,230,1,8.5,0,0.5,1.5,0,0.3,13.3,2.5
2,1,0.91,1,N,164,170,2,6.5,0,0.5,0,0,0.3,9.8,2.5
1,1,0,1,N,21,14,1,14.2,0,0.5,0,0,0.3,15,0
1,1,0,1,N,178,89,1,14.2,0,0.5,0,0,0.3,15,0
1,0,1.5,1,N,142,238,1,6.5,2.5,0.5,1.95,0,0.3,11.75,2.5
1,0,4.8,1,N,233,217,1,17.5,2.5,0.5,0.25,0,0.3,21.05,2.5
2,1,1.58,1,N,162,100,1,7,0,0.5,2.58,0,0.3,12.88,2.5
2,1,0.64,1,N,100,186,1,5.5,0,0.5,1.76,0,0.3,10.56,2.5
2,1,0.46,1,N,236,236,2,4,0,0.5,0,0,0.3,7.3,2.5
2,1,1,1,N,113,211,2,6.5,0,0.5,0,0,0.3,9.8,2.5
2,1,2.53,1,N,249,233,2,11,0,0.5,0,0,0.3,14.3,2.5
1,2,3.5,1,N,142,113,2,15.5,2.5,0.5,0,0,0.3,18.8,2.5
1,1,0.8,1,N,234,100,1,5,2.5,0.5,1.7,0,0.3,10,2.5
1,1,2.5,1,N,236,170,1,10,2.5,0.5,2,0,0.3,15.3,2.5
1,1,0,1,N,75,14,1,38.2,0,0.5,0,0,0.3,39,0
2,1,1.31,1,N,230,142,1,6.5,0,0.5,1.96,0,0.3,11.76,2.5
1,1,0.5,1,N,238,239,1,4,2.5,0.5,1.45,0,0.3,8.75,2.5
1,1,3.7,1,N,239,74,2,13.5,2.5,0.5,0,0,0.3,16.8,2.5
2,1,4.38,1,N,107,75,2,14.5,0,0.5,0,0,0.3,17.8,2.5
2,2,1.75,1,N,137,90,1,10,0,0.5,2.66,0,0.3,15.96,2.5
1,1,2.5,1,N,140,74,2,9.5,2.5,0.5,0,0,0.3,12.8,2.5
1,1,3.5,1,N,263,42,1,12.5,2.5,0.5,3.15,0,0.3,18.95,2.5
1,1,0,1,N,21,193,1,42.2,0,0.5,0,0,0.3,43,0
2,1,1.38,1,N,142,162,1,7.5,0,0.5,2.16,0,0.3,12.96,2.5
2,1,0.55,1,N,161,162,2,4,0,0.5,0,0,0.3,7.3,2.5
1,1,3.7,1,N,140,107,1,13,2.5,0.5,3.25,0,0.3,19.55,2.5
1,1,6.3,1,N,264,264,1,20,0,0.5,1,0,0.3,21.8,0
1,1,3.9,1,N,264,264,1,15,0,0.5,1,0,0.3,16.8,0
1,2,2.7,1,N,229,48,1,12.5,2.5,0.5,4.7,0,0.3,20.5,2.5
2,4,2.32,1,N,152,238,2,11,0,0.5,0,0,0.3,14.3,2.5
2,3,2.65,1,N,238,41,2,13,0,0.5,0,0,0.3,16.3,2.5
2,2,0.73,1,N,42,42,2,5,0,0.5,0,0,0.3,5.8,0
2,2,1.68,1,N,74,159,2,9,0,0.5,0,0,0.3,9.8,0
2,1,1.08,1,N,151,41,1,6,0,0.5,0,0,0.3,6.8,0
2,1,1.1,1,N,262,140,1,6,0,0.5,1.86,0,0.3,11.16,2.5
2,3,1.34,1,N,48,161,1,7,0,0.5,2.06,0,0.3,12.36,2.5
2,4,0.96,1,N,162,233,2,5.5,0,0.5,0,0,0.3,8.8,2.5
2,3,1.38,1,N,233,224,1,6.5,0,0.5,1.47,0,0.3,11.27,2.5
1,1,0.6,1,N,237,263,1,4,2.5,0.5,2,0,0.3,9.3,2.5
1,1,0.7,1,N,236,140,2,4.5,2.5,0.5,0,0,0.3,7.8,2.5
1,1,2.2,1,N,236,162,1,10,2.5,0.5,2,0,0.3,15.3,2.5
2,2,7.81,1,N,137,37,2,30.5,0,0.5,0,0,0.3,33.8,2.5
2,1,0.54,1,N,239,142,1,5,0,0.5,0.83,0,0.3,9.13,2.5
1,1,4,1,N,238,238,1,16,2.5,0.5,3.85,0,0.3,23.15,2.5
1,1,0.3,1,N,239,239,2,3.5,2.5,0.5,0,0,0.3,6.8,2.5
2,2,3.13,1,N,239,116,2,13,0,0.5,0,0,0.3,16.3,2.5
2,1,4.21,1,N,262,68,2,15,0,0.5,0,0,0.3,18.3,2.5
1,1,0,1,N,203,75,1,46.2,0,0.5,0,6.12,0.3,53.12,0
1,1,4.5,1,N,144,140,2,16,2.5,0.5,0,0,0.3,19.3,2.5
1,2,2.2,1,N,141,161,1,9.5,2.5,0.5,1.2,0,0.3,14,2.5
1,1,4.3,1,N,162,112,2,16,2.5,0.5,0,0,0.3,19.3,2.5
2,1,1.45,1,N,90,234,2,8,0,0.5,0,0,0.3,11.3,2.5
2,1,2.22,1,N,162,79,1,8.5,0,0.5,3.54,0,0.3,15.34,2.5
1,1,2.8,1,N,164,236,1,10,2.5,0.5,1,0,0.3,14.3,2.5
1,1,0.6,1,N,48,48,2,4,2.5,0.5,0,0,0.3,7.3,2.5
1,1,1.7,1,N,141,236,2,8.5,2.5,0.5,0,0,0.3,11.8,2.5
1,1,0,1,N,42,74,1,11.2,0,0.5,0,0,0.3,12,0
2,1,13.72,1,N,145,64,1,38,0,0.5,2.75,0,0.3,41.55,0
2,1,4.65,1,N,170,226,2,17,0,0.5,0,0,0.3,20.3,2.5
2,1,0.98,1,N,233,230,1,6.5,0,0.5,1,0,0.3,10.8,2.5
2,3,4.45,1,N,263,145,2,17.5,0,0.5,0,0,0.3,20.8,2.5
1,1,1.4,1,N,170,113,1,7,2.5,0.5,2.05,0,0.3,12.35,2.5
2,1,1.88,1,N,74,151,1,10,0,0.5,1,0,0.3,11.8,0
2,1,2.42,1,N,236,141,1,14.5,0,0.5,1,0,0.3,18.8,2.5
2,1,2.38,1,N,170,144,2,9,0,0.5,0,0,0.3,12.3,2.5
1,1,3.6,1,N,211,237,1,13,2.5,0.5,1.75,0,0.3,18.05,2.5
2,2,4.36,1,N,50,144,1,18,0,0.5,5.32,0,0.3,26.62,2.5
2,2,2.58,1,N,125,137,1,11,0,0.5,2.86,0,0.3,17.16,2.5
1,1,0,1,N,181,17,1,17.2,0,0.5,0,0,0.3,18,0
2,1,1.24,1,N,238,41,2,6.5,0,0.5,0,0,0.3,7.3,0
2,1,0.35,1,N,151,238,2,4,0,0.5,0,0,0.3,4.8,0
2,1,3.11,1,N,143,170,1,11.5,0,0.5,2.96,0,0.3,17.76,2.5
1,1,2.4,1,N,87,125,1,13.5,2.5,0.5,3.36,0,0.3,20.16,2.5
1,1,2.7,1,N,116,151,1,11.5,0,0.5,5,0,0.3,17.3,0
1,1,0.6,1,N,238,239,1,5,2.5,0.5,1.65,0,0.3,9.95,2.5
2,1,1.03,1,N,236,237,1,6.5,0,0.5,1.47,0,0.3,11.27,2.5
2,1,1.29,1,N,229,230,2,7.5,0,0.5,0,0,0.3,10.8,2.5
1,1,2.8,1,N,161,236,1,11.5,2.5,0.5,3.7,0,0.3,18.5,2.5
1,1,0.7,1,N,237,141,2,5.5,2.5,0.5,0,0,0.3,8.8,2.5
2,1,2.77,1,N,170,236,1,10,0,0.5,2.66,0,0.3,15.96,2.5
2,1,11.23,1,N,41,65,1,32.5,0,0.5,2,0,0.3,37.8,2.5
2,1,2.18,1,N,79,233,2,9,0,0.5,0,0,0.3,12.3,2.5
2,1,1.04,1,N,237,263,1,6,0,0.5,1.86,0,0.3,11.16,2.5
2,1,2.87,1,N,142,166,1,10,0,0.5,2.39,0,0.3,15.69,2.5
2,1,3.81,1,N,141,179,2,13.5,0,0.5,0,0,0.3,16.8,2.5
2,1,0.92,1,N,179,179,2,5.5,0,0.5,0,0,0.3,6.3,0
2,1,1.65,1,N,79,170,1,7,0,0.5,2.58,0,0.3,12.88,2.5
2,1,3.41,1,N,137,75,1,12,0,0.5,3.06,0,0.3,18.36,2.5
2,1,9.5,1,N,137,244,2,28.5,0,0.5,0,0,0.3,31.8,2.5
1,1,0,1,N,75,200,1,32.2,0,0.5,0,0,0.3,33,0
2,1,2.5,1,N,107,237,2,10,0,0.5,0,0,0.3,13.3,2.5
2,1,1.27,1,N,243,244,1,7.5,0,0.5,0,0,0.3,8.3,0
1,1,1,1,N,140,262,2,5,2.5,0.5,0,0,0.3,8.3,2.5
1,1,2.4,1,N,141,164,1,9.5,2.5,0.5,0,0,0.3,12.8,2.5
1,2,0.1,1,N,137,137,1,3,2.5,0.5,1.25,0,0.3,7.55,2.5
1,1,0,1,N,121,188,1,28.2,0,0.5,0,0,0.3,29,0
2,2,1.58,1,N,236,239,2,8,0,0.5,0,0,0.3,11.3,2.5
1,1,2.5,1,N,237,238,1,10.5,2.5,0.5,3.45,0,0.3,17.25,2.5
1,1,0.2,1,N,238,151,2,3,0,0.5,0,0,0.3,3.8,0
2,1,2.52,1,N,24,142,1,11.5,0,0.5,2.96,0,0.3,17.76,2.5
1,2,0.7,1,N,137,170,2,5,2.5,0.5,0,0,0.3,8.3,2.5
2,1,3.1,1,N,236,161,1,12.5,0,0.5,3.16,0,0.3,18.96,2.5
2,1,6.72,1,N,87,238,1,24,0,0.5,5.46,0,0.3,32.76,2.5
2,1,1.47,1,N,90,79,1,8,0,0.5,2.26,0,0.3,13.56,2.5
1,1,1.1,1,N,161,164,2,6,2.5,0.5,0,0,0.3,9.3,2.5
2,1,1.06,1,N,236,75,2,5.5,0,0.5,0,0,0.3,8.8,2.5
1,1,2,1,N,263,229,2,8.5,2.5,0.5,0,0,0.3,11.8,2.5
1,1,1.6,1,N,234,163,1,7,2.5,0.5,2.05,0,0.3,12.35,2.5
1,1,1.4,1,N,186,234,1,8.5,2.5,0.5,2.36,0,0.3,14.16,2.5
2,1,0.68,1,N,42,42,2,5,0,0.5,0,0,0.3,5.8,0
2,1,2.39,1,N,186,163,2,10.5,0,0.5,0,0,0.3,13.8,2.5
2,1,1.66,1,N,233,140,1,7,0,0.5,1,0,0.3,11.3,2.5
2,1,3.26,1,N,141,202,1,13,0,0.5,2,0,0.3,18.3,2.5
2,1,3.3,1,N,151,161,2,13,0,0.5,0,0,0.3,16.3,2.5
2,2,2.12,1,N,75,168,2,10,0,0.5,0,0,0.3,10.8,0
1,0,12.4,1,N,162,182,2,36.5,2.5,0.5,0,0,0.3,39.8,2.5
2,1,1.89,1,N,79,170,1,8,0,0.5,2,0,0.3,13.3,2.5
1,1,0,1,N,135,137,1,28.2,0,0.5,0,0,0.3,29,0
2,1,2.89,1,N,142,170,1,11,0,0.5,2.86,0,0.3,17.16,2.5
2,1,1.54,1,N,229,262,1,6.5,0,0.5,1.25,0,0.3,11.05,2.5
2,1,2.13,1,N,151,74,2,10.5,0,0.5,0,0,0.3,11.3,0
2,1,3.04,1,N,75,233,2,11.5,0,0.5,0,0,0.3,14.8,2.5
2,1,2.04,1,N,237,48,1,9,0,0.5,2.46,0,0.3,14.76,2.5
2,1,1.37,1,N,162,236,1,8,0,0.5,2.26,0,0.3,13.56,2.5
2,1,0.65,1,N,107,79,1,4.5,0,0.5,1.4,0,0.3,9.2,2.5
2,1,2.72,1,N,231,164,1,10,0,0.5,2.66,0,0.3,15.96,2.5
1,1,3.7,1,N,79,140,2,13.5,2.5,0.5,0,0,0.3,16.8,2.5
1,1,0.8,1,N,137,164,2,5,2.5,0.5,0,0,0.3,8.3,2.5
2,3,13.23,1,N,132,138,2,36,0,0.5,0,0,0.3,36.8,0
2,1,1.06,1,N,48,142,2,5.5,0,0.5,0,0,0.3,8.8,2.5
1,1,1.5,1,N,261,232,2,8,2.5,0.5,0,0,0.3,11.3,2.5
1,1,4.7,1,N,229,229,2,27,2.5,0.5,0,0,0.3,30.3,2.5
2,1,1.34,1,N,142,163,2,7.5,0,0.5,0,0,0.3,10.8,2.5
1,1,1.4,1,N,140,263,1,7.5,2.5,0.5,1.5,0,0.3,12.3,2.5
2,1,3.44,1,N,164,262,1,15.5,0,0.5,4.7,0,0.3,23.5,2.5
2,1,0.67,1,N,75,236,1,4.5,0,0.5,0.78,0,0.3,8.58,2.5
1,2,0.9,1,N,48,68,1,5.5,2.5,0.5,2,0,0.3,10.8,2.5
1,1,1.1,1,N,107,170,2,6,2.5,0.5,0,0,0.3,9.3,2.5
1,1,0.7,1,N,170,107,1,4.5,2.5,0.5,1.55,0,0.3,9.35,2.5
2,1,3.66,1,N,226,141,1,13.5,0,0.5,3.36,0,0.3,20.16,2.5
2,1,0.81,1,N,170,229,1,5,0,0.5,1.66,0,0.3,9.96,2.5
2,1,2.68,1,N,229,238,1,11,0,0.5,2.86,0,0.3,17.16,2.5
2,1,1.55,1,N,142,229,1,8,0,0.5,2.26,0,0.3,13.56,2.5
2,1,0.71,1,N,68,48,1,4,0,0.5,0,0,0.3,7.3,2.5
1,1,0,1,N,82,218,1,28.2,0,0.5,0,0,0.3,29,0
1,1,4.2,1,N,170,74,2,13,2.5,0.5,0,0,0.3,16.3,2.5
1,1,1.4,1,N,75,24,2,7.5,0,0.5,0,0,0.3,8.3,0
2,1,2.28,1,N,233,263,1,8.5,0,0.5,2.36,0,0.3,14.16,2.5
2,1,0.64,1,N,75,75,2,4,0,0.5,0,0,0.3,4.8,0
1,1,1.7,1,N,186,249,2,8,2.5,0.5,0,0,0.3,11.3,2.5
1,1,1.5,1,N,163,236,1,7,2.5,0.5,1.15,0,0.3,11.45,2.5
2,6,0.71,1,N,261,231,1,5,0,0.5,2,0,0.3,10.3,2.5
1,1,0.8,1,N,170,170,2,6,2.5,0.5,0,0,0.3,9.3,2.5
1,1,3.2,1,N,263,48,1,13.5,2.5,0.5,3.35,0,0.3,20.15,2.5
1,1,4,1,N,238,164,2,14.5,2.5,0.5,0,0,0.3,17.8,2.5
1,1,2.6,1,N,249,246,1,10.5,2.5,0.5,3.45,0,0.3,17.25,2.5
2,1,0.33,1,N,107,234,2,3.5,0,0.5,0,0,0.3,6.8,2.5
2,2,0.95,1,N,186,164,1,7,0,0.5,3.09,0,0.3,13.39,2.5
2,1,0.93,1,N,79,232,2,7,0,0.5,0,0,0.3,10.3,2.5
2,1,1.62,1,N,107,162,2,7,0,0.5,0,0,0.3,10.3,2.5
2,1,0.89,1,N,100,50,1,6,0,0.5,1,0,0.3,10.3,2.5
1,1,1,1,N,48,161,1,7,2.5,0.5,2.55,0,0.3,12.85,2.5
2,2,2.46,1,N,238,230,2,10,0,0.5,0,0,0.3,13.3,2.5
2,1,3.35,1,N,141,114,1,12,0,0.5,7,0,0.3,22.3,2.5
2,1,3.24,1,N,164,236,1,13.5,0,0.5,4.2,0,0.3,21,2.5
2,1,1.16,1,N,263,141,2,6.5,0,0.5,0,0,0.3,9.8,2.5
2,1,2.77,1,N,141,79,1,10,0,0.5,2.66,0,0.3,15.96,2.5
1,0,1,1,N,170,107,3,6,2.5,0.5,0,0,0.3,9.3,2.5
2,1,5.8,1,N,170,13,1,18.5,0,0.5,6.54,0,0.3,28.34,2.5
2,1,4.65,1,N,230,232,2,18.5,0,0.5,0,0,0.3,21.8,2.5
1,2,3.4,1,N,143,166,2,11.5,2.5,0.5,0,0,0.3,14.8,2.5
1,1,3.4,1,N,24,237,1,13.5,2.5,0.5,3.75,0,0.3,20.55,2.5
2,1,2.95,1,N,186,229,1,14,0,0.5,3.46,0,0.3,20.76,2.5
2,1,1.47,1,N,114,107,2,7.5,0,0.5,0,0,0.3,10.8,2.5
1,1,0.7,1,N,75,75,4,6,0,0.5,0,0,0.3,6.8,0
1,1,1.5,1,N,43,74,4,9,0,0.5,0,0,0.3,9.8,0
1,1,3.4,1,Y,144,230,1,12.5,2.5,0.5,3.95,0,0.3,19.75,2.5
2,5,2.21,1,N,163,75,1,9.5,0,0.5,0,0,0.3,12.8,2.5
1,1,1.7,1,N,107,229,2,7.5,2.5,0,0,0,0.3,10.3,2.5
2,1,14.74,1,N,132,80,2,40,0,0.5,0,0,0.3,40.8,0
1,1,0,1,N,39,140,1,49.2,0,0.5,0,0,0.3,50,0
2,1,0.88,1,N,113,234,2,5.5,0,0.5,0,0,0.3,8.8,2.5
1,1,2.3,1,N,237,43,2,9,2.5,0.5,0,0,0.3,12.3,2.5
2,1,4.01,1,N,151,246,1,13,0,0.5,0,0,0.3,16.3,2.5
2,1,0.91,1,N,239,238,1,6.5,0,0.5,1.47,0,0.3,11.27,2.5
2,2,0.11,1,N,75,75,2,3,0,0.5,0,0,0.3,3.8,0
2,2,11.87,1,N,171,198,2,47,0,0.5,0,6.12,0.3,53.92,0
2,2,0.92,1,N,148,45,2,6,0,0.5,0,0,0.3,9.3,2.5
2,1,3.25,1,N,107,140,2,11.5,0,0.5,0,0,0.3,14.8,2.5
2,1,2.28,1,N,142,151,1,9.5,0,0.5,2.2,0,0.3,15,2.5
2,1,0.56,1,N,186,100,1,4.5,0,0.5,1.56,0,0.3,9.36,2.5
2,1,4.65,1,N,100,43,2,17,0,0.5,0,0,0.3,20.3,2.5
1,2,0,1,N,262,262,1,2.5,2.5,0.5,1.4,0,0.3,7.2,2.5
2,1,0.91,1,N,263,140,1,6,0,0.5,1,0,0.3,10.3,2.5
2,1,1.47,1,N,162,141,1,6.5,0,0.5,1.96,0,0.3,11.76,2.5
2,1,2.43,1,N,162,4,1,10,0,0.5,1,0,0.3,14.3,2.5
2,1,2.59,1,N,239,140,2,11,0,0.5,0,0,0.3,14.3,2.5
2,1,8.8,1,N,236,13,1,27,0,0.5,6.06,0,0.3,36.36,2.5
2,1,1.31,1,N,151,75,1,9,0,0.5,2.45,0,0.3,12.25,0
1,1,0,1,N,79,170,1,14.2,0,0.5,0,0,0.3,15,0
1,0,0.5,1,N,170,137,2,4,2.5,0.5,0,0,0.3,7.3,2.5
2,1,2.07,1,N,137,140,2,8,0,0.5,0,0,0.3,11.3,2.5
2,1,11.35,1,N,74,37,2,36,0,0.5,0,0,0.3,39.3,2.5
2,1,1.55,1,N,234,144,1,8.5,0,0.5,2.36,0,0.3,14.16,2.5
1,0,0,1,N,169,169,2,5,0,0.5,0,0,0.3,5.8,0
1,1,0.8,1,N,264,264,2,6,0,0.5,0,0,0.3,6.8,0
1,1,13.2,1,N,68,14,2,39.5,2.5,0.5,0,0,0.3,42.8,2.5
2,5,12.32,1,N,138,132,2,34,0,0.5,0,0,0.3,34.8,0
2,1,4.03,1,N,107,256,2,15.5,0,0.5,0,0,0.3,18.8,2.5
2,2,9.74,1,N,256,89,2,46,0,0.5,0,0,0.3,46.8,0
1,1,1.2,1,N,161,236,1,6,2.5,0.5,1.85,0,0.3,11.15,2.5
2,1,2.15,1,N,43,236,1,9,0,0.5,2.46,0,0.3,14.76,2.5
2,1,3.67,1,N,237,24,1,24.5,0,0.5,5.56,0,0.3,33.36,2.5
1,2,0.5,1,N,237,236,1,4,2.5,0.5,1.45,0,0.3,8.75,2.5
1,1,0.3,1,N,236,236,1,3,2.5,0.5,1.25,0,0.3,7.55,2.5
1,1,1.6,1,N,162,236,2,8,2.5,0.5,0,0,0.3,11.3,2.5
1,1,5.9,1,N,74,138,2,18,0,0.5,0,0,0.3,18.8,0
2,3,1.29,1,N,186,170,1,7.5,0,0.5,2.16,0,0.3,12.96,2.5
2,1,1.71,1,N,141,75,2,7.5,0,0.5,0,0,0.3,10.8,2.5
2,1,1.01,1,N,79,148,2,6,0,0.5,0,0,0.3,9.3,2.5
2,1,0.82,1,N,107,233,2,5,0,0.5,0,0,0.3,8.3,2.5
1,1,0,1,N,39,227,1,38.2,0,0.5,0,0,0.3,39,0
2,1,2.98,1,N,48,231,1,11,0,0.5,3.58,0,0.3,17.88,2.5
2,2,3.57,1,N,43,233,2,12.5,0,0.5,0,0,0.3,15.8,2.5
2,1,0.75,1,N,142,163,2,5,0,0.5,0,0,0.3,8.3,2.5
1,1,1.9,1,N,238,166,1,10,2.5,0.5,2,0,0.3,15.3,2.5
1,1,0.9,1,N,161,186,1,5,2.5,0.5,1,0,0.3,9.3,2.5
1,1,2.1,1,N,90,107,1,11,2.5,0.5,1,0,0.3,15.3,2.5
1,1,0,1,N,41,170,1,19.2,0,0.5,0,0,0.3,20,0
1,1,3.5,1,N,170,75,1,13.5,2.5,0.5,2,0,0.3,18.8,2.5
1,1,0.7,1,N,186,230,1,5,2.5,0.5,0,0,0.3,8.3,2.5
1,1,0.9,1,N,236,141,2,5,2.5,0.5,0,0,0.3,8.3,2.5
1,1,0,1,N,62,33,1,17.2,0,0.5,0,0,0.3,18,0
1,1,1,1,N,107,170,2,5.5,2.5,0.5,0,0,0.3,8.8,2.5
1,1,2.2,1,N,170,140,2,11.5,2.5,0.5,0,0,0.3,14.8,2.5
2,1,1.45,1,N,263,141,1,7.5,0,0.5,2.16,0,0.3,12.96,2.5
2,1,2.53,1,N,229,79,2,10.5,0,0.5,0,0,0.3,13.8,2.5
2,2,0.44,1,N,262,75,1,3.5,0,0.5,0.5,0,0.3,7.3,2.5
2,2,2.75,1,N,140,238,2,12,0,0.5,0,0,0.3,15.3,2.5
2,1,1.35,1,N,141,142,1,6.5,0,0.5,1.96,0,0.3,11.76,2.5
2,1,1.66,1,N,237,238,1,8,0,0.5,2.82,0,0.3,14.12,2.5
2,1,0.38,1,N,238,238,1,4,0,0.5,1.7,0,0.3,9,2.5
1,1,6.2,1,N,238,249,2,21.5,2.5,0.5,0,0,0.3,24.8,2.5
1,1,3.9,1,N,74,162,1,14,2.5,0.5,1,0,0.3,18.3,2.5
1,1,1.6,1,N,162,140,2,7.5,2.5,0.5,0,0,0.3,10.8,2.5
1,1,0,1,N,75,225,1,34.2,0,0.5,0,0,0.3,35,0
1,1,1.3,1,N,137,162,1,6.5,2.5,0.5,1.95,0,0.3,11.75,2.5
2,2,4.41,1,N,170,13,2,21,0,0.5,0,0,0.3,24.3,2.5
2,1,3.21,1,N,100,238,1,13,0,0.5,3.26,0,0.3,19.56,2.5
2,1,2.91,1,N,68,162,1,12,0,0.5,3.06,0,0.3,18.36,2.5
2,2,5.45,1,N,162,129,2,20.5,0,0.5,0,0,0.3,23.8,2.5
1,1,2.9,1,N,238,141,1,14.5,2.5,0.5,2.67,0,0.3,20.47,2.5
2,1,3.53,1,N,140,151,1,16,0,0.5,3.86,0,0.3,23.16,2.5
1,1,0.3,1,N,151,24,2,3.5,0,0.5,0,0,0.3,4.3,0
2,1,1.52,1,N,75,166,2,7,0,0.5,0,0,0.3,7.8,0
2,1,4.7,1,N,249,237,1,17.5,0,0.5,6.24,0,0.3,27.04,2.5
2,1,0.88,1,N,237,161,1,5,0,0.5,1,0,0.3,9.3,2.5
2,1,2.44,1,N,142,75,1,10.5,0,0.5,2.76,0,0.3,16.56,2.5
2,1,2.14,1,N,24,236,1,9.5,0,0.5,1,0,0.3,13.8,2.5
2,1,0.28,1,N,238,238,2,3.5,0,0.5,0,0,0.3,6.8,2.5
2,1,0.47,1,N,142,143,2,4,0,0.5,0,0,0.3,7.3,2.5
1,0,1.8,1,N,236,236,3,2.5,2.5,0.5,0,0,0.3,5.8,2.5
2,1,5.26,1,N,138,179,1,16,0,0.5,0,0,0.3,16.8,0
1,1,0,1,N,182,169,1,17.2,0,0.5,0,0,0.3,18,0
2,1,0.86,1,N,262,233,1,5,0,0.5,2.49,0,0.3,10.79,2.5
2,1,4.92,1,N,107,33,1,16.5,0,0.5,3.96,0,0.3,23.76,2.5
2,1,1.75,1,N,100,237,1,7.5,0,0.5,2.7,0,0.3,13.5,2.5
2,1,5.45,1,N,186,88,1,17,0,0.5,2,0,0.3,22.3,2.5
1,1,2,1,N,186,50,1,9,2.5,0.5,1,0,0.3,13.3,2.5
1,1,2,1,N,141,161,1,9.5,2.5,0.5,3.2,0,0.3,16,2.5
2,1,2.41,1,N,100,141,1,10,0,0.5,2.66,0,0.3,15.96,2.5
2,1,2.06,1,N,230,107,1,8.5,0,0.5,2.95,0,0.3,14.75,2.5
1,1,0.7,1,N,151,238,1,5.5,2.5,0.5,1,0,0.3,9.8,2.5
1,1,0.5,1,N,24,238,1,4.5,2.5,0.5,2,0,0.3,9.8,2.5
1,1,0.6,1,N,141,229,1,5.5,2.5,0.5,1.25,0,0.3,10.05,2.5
1,1,2.5,1,N,141,48,1,11,2.5,0.5,2,0,0.3,16.3,2.5
2,1,1.79,1,N,41,42,2,8.5,0,0.5,0,0,0.3,9.3,0
1,1,1.4,1,N,142,48,2,7.5,2.5,0.5,0,0,0.3,10.8,2.5
1,1,7.4,1,N,164,157,1,26.5,2.5,0.5,8.9,0,0.3,38.7,2.5
2,2,5.3,1,N,24,127,2,17.5,0,0.5,0,0,0.3,18.3,0
2,1,1.85,1,N,141,236,1,9.5,0,0.5,2.56,0,0.3,15.36,2.5
2,1,0.66,1,N,237,140,2,5,0,0.5,0,0,0.3,8.3,2.5
2,1,0.92,1,N,74,42,2,6,0,0.5,0,0,0.3,6.8,0
2,1,1.15,1,N,75,75,2,9,0,0.5,0,0,0.3,9.8,0
2,1,1.73,1,N,75,239,1,8.5,0,0.5,2.36,0,0.3,14.16,2.5
2,1,5.07,1,N,142,231,1,19.5,0,0.5,5.7,0,0.3,28.5,2.5
2,1,1.61,1,N,164,48,2,8,0,0.5,0,0,0.3,11.3,2.5
2,2,11.43,1,N,233,40,1,35,0,0.5,11.49,0,0.3,49.79,2.5
2,1,0.98,1,N,238,166,2,5.5,0,0.5,0,0,0.3,8.8,2.5
2,4,2.33,1,N,238,42,2,11.5,0,0.5,0,0,0.3,14.8,2.5
1,1,5.8,1,N,236,244,1,20.5,2.5,0.5,4.75,0,0.3,28.55,2.5
2,1,14.99,1,N,132,226,2,43,0,0.5,0,0,0.3,43.8,0
2,1,1.34,1,N,143,237,1,6.5,0,0.5,1.96,0,0.3,11.76,2.5
2,2,1.32,1,N,188,72,2,8,0,0.5,0,0,0.3,8.8,0
2,1,4.22,1,N,263,113,1,16,0,0.5,3.86,0,0.3,23.16,2.5
1,1,0,1,N,140,165,1,36.2,0,0.5,0,0,0.3,37,0
2,1,1.02,1,N,75,43,1,6,0,0.5,1.7,0,0.3,8.5,0
2,1,1.39,1,N,236,239,1,8,0,0.5,2.26,0,0.3,13.56,2.5
2,1,1.25,1,N,239,236,1,7,0,0.5,3.09,0,0.3,13.39,2.5
1,1,1,1,N,114,79,1,5,2.5,0.5,2,0,0.3,10.3,2.5
1,2,5.1,1,N,79,75,2,17,2.5,0.5,0,0,0.3,20.3,2.5
